mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,345.77274322509766,407.0277214050293,59.46707725524902
mps-uncap,0.9,2377.081871032715,1342.160940170288,153.42950820922852
mps-uncap,1.0,2756.2663555145264,6528.747797012329,5635.453224182129
mps-uncap,0.5,122.21479415893555,163.7287139892578,36.257266998291016
mps-uncap,0.6,137.9709243774414,287.33277320861816,38.924217224121094
mps-uncap,0.7,223.48785400390625,340.73519706726074,93.5511589050293
mps-uncap,0.1,46.76055908203125,71.13814353942871,23.6361026763916
mps-uncap,0.2,51.38969421386719,82.03721046447754,31.726598739624023
mps-uncap,0.3,69.14663314819336,113.39473724365234,35.05563735961914
mps-uncap,0.4,70.43218612670898,185.3489875793457,35.414934158325195
