mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,208.38374614715576,297.4961853027342,36.92790985107422
mps-uncap,0.9,2275.285568237305,1198.540916442871,116.52462959289554
mps-uncap,1.0,2598.7706971168523,6314.513759613036,5578.274703025818
mps-uncap,0.5,54.95612621307385,108.87308120727542,16.69926643371583
mps-uncap,0.6,77.43404388427734,166.89039230346677,21.584558486938477
mps-uncap,0.7,119.16836738586396,233.35645198822058,42.19166278839113
mps-uncap,0.1,18.218121528625517,30.43541193008411,9.76347923278809
mps-uncap,0.2,24.060487747192408,30.938625335693352,13.622241020202631
mps-uncap,0.3,24.530458450317386,45.23133039474484,15.33127069473265
mps-uncap,0.4,31.368360519409173,76.98917388915974,14.998440742492676
