mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,11.944055557250977,28.491497039794922,4.04047966003418
mps-uncap,0.9,12.157201766967773,29.938936233520508,4.08172607421875
mps-uncap,1.0,11.996269226074219,33.01191329956055,4.003047943115234
mps-uncap,0.5,11.904001235961914,28.395891189575195,3.989696502685547
mps-uncap,0.6,11.880636215209961,28.037309646606445,4.047870635986328
mps-uncap,0.7,11.907577514648438,28.454065322875977,4.046201705932617
mps-uncap,0.1,13.336658477783203,28.719186782836914,4.893064498901367
mps-uncap,0.2,11.80577278137207,27.94504165649414,4.080533981323242
mps-uncap,0.3,11.932134628295898,27.935028076171875,4.090785980224609
mps-uncap,0.4,11.95669174194336,27.920961380004883,4.019260406494141
