mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,11.86990737915039,28.473377227783203,4.003047943115234
mps-uncap,0.9,11.805295944213867,28.681516647338867,4.004240036010742
mps-uncap,1.0,11.725664138793945,28.558015823364258,3.9825439453125
mps-uncap,0.5,11.87896728515625,28.179407119750977,3.947734832763672
mps-uncap,0.6,11.86823844909668,28.012752532958984,4.004955291748047
mps-uncap,0.7,11.845111846923828,28.087854385375977,4.005908966064453
mps-uncap,0.1,13.292074203491211,28.68366241455078,4.192113876342773
mps-uncap,0.2,11.75069808959961,27.85515785217285,4.052877426147461
mps-uncap,0.3,11.881589889526367,27.802705764770508,4.053592681884766
mps-uncap,0.4,11.831283569335938,27.90546417236328,3.9949417114257812
