mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,87.00346946716309,16.95632934570312,7.910490036010742
mps-uncap,0.9,87.04032897949219,20.19679546356201,8.684372901916504
mps-uncap,1.0,91.60916805267334,21.447324752807617,8.454108238220215
mps-uncap,0.5,69.53706741333008,13.148069381713867,7.30748176574707
mps-uncap,0.6,76.43156051635744,15.072822570800781,7.761669158935548
mps-uncap,0.7,80.93223571777344,14.925575256347658,7.9047679901123065
mps-uncap,0.1,53.388166427612305,7.61866569519043,3.4185409545898438
mps-uncap,0.2,56.667184829711914,8.233785629272461,4.674291610717773
mps-uncap,0.3,58.69128704071045,8.662366867065437,5.728006362915039
mps-uncap,0.4,65.56825637817383,11.069917678833015,6.984806060791017
