mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,48.63309860229492,2.7887821197509766,3.170013427734375
mps-uncap,0.9,52.83331871032715,2.798795700073242,3.187417984008789
mps-uncap,1.0,56.60200119018555,2.7780532836914062,3.1957626342773438
mps-uncap,0.5,48.839569091796875,2.8641223907470703,3.1871795654296875
mps-uncap,0.6,50.76456069946289,2.816438674926758,3.161191940307617
mps-uncap,0.7,49.33047294616699,2.8350353240966797,3.1723976135253906
mps-uncap,0.1,48.174142837524414,2.8409957885742188,3.174304962158203
mps-uncap,0.2,48.15053939819336,2.8934478759765625,3.1747817993164062
mps-uncap,0.3,48.10190200805664,2.810239791870117,3.1616687774658203
mps-uncap,0.4,48.38275909423828,2.7768611907958984,3.1599998474121094
