mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,48.58565330505371,2.728700637817383,3.1576156616210938
mps-uncap,0.9,52.53887176513672,2.7310848236083984,3.1630992889404297
mps-uncap,1.0,50.267696380615234,2.710103988647461,3.174304962158203
mps-uncap,0.5,48.7818717956543,2.727985382080078,3.1740665435791016
mps-uncap,0.6,50.21262168884277,2.7828216552734375,3.146648406982422
mps-uncap,0.7,49.30233955383301,2.740144729614258,3.154277801513672
mps-uncap,0.1,48.105478286743164,2.804279327392578,3.162384033203125
mps-uncap,0.2,48.120737075805664,2.840280532836914,3.148794174194336
mps-uncap,0.3,47.99509048461914,2.7642250061035156,3.145933151245117
mps-uncap,0.4,48.322439193725586,2.7527809143066406,3.1456947326660156
