mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,0.019788742065429688,0.010967254638671875,0.0095367431640625
mps-uncap,0.9,0.018358230590820312,0.010728836059570312,0.008344650268554688
mps-uncap,1.0,0.020742416381835938,0.010967254638671875,0.0095367431640625
mps-uncap,0.5,0.017404556274414062,0.01239776611328125,0.009775161743164062
mps-uncap,0.6,0.016450881958007812,0.01049041748046875,0.010251998901367188
mps-uncap,0.7,0.0171661376953125,0.009775161743164062,0.009298324584960938
mps-uncap,0.1,0.027179718017578125,0.013828277587890625,0.011444091796875
mps-uncap,0.2,0.024557113647460938,0.012874603271484375,0.01049041748046875
mps-uncap,0.3,0.017881393432617188,0.01239776611328125,0.01049041748046875
mps-uncap,0.4,0.017404556274414062,0.011920928955078125,0.009775161743164062
