mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,74.25951957702637,7.792472839355469,4.853010177612305
mps-uncap,0.9,83.1596851348877,12.439727783203125,5.336642265319824
mps-uncap,1.0,89.81716632843018,13.464689254760742,5.596041679382324
mps-uncap,0.5,61.2339973449707,6.914615631103516,3.3347606658935547
mps-uncap,0.6,63.77291679382324,6.980180740356445,3.397345542907715
mps-uncap,0.7,68.83466243743896,6.969213485717773,4.504203796386719
mps-uncap,0.1,50.52816867828369,7.119655609130859,3.2911300659179688
mps-uncap,0.2,51.424264907836914,7.312536239624023,3.256082534790039
mps-uncap,0.3,53.69293689727783,7.208824157714844,3.2465457916259766
mps-uncap,0.4,56.99777603149414,7.063388824462891,3.2663345336914062
