mode,load,0_efficientnet_b7-32,1_mobilenet_v3_large-4,2_vgg11-8
mps-uncap,0.8,30.90214729309082,1.2056827545166016,2.076387405395508
mps-uncap,0.9,76.45440101623535,15.247106552124023,11.619806289672852
mps-uncap,1.0,450.0453472137451,114.35341835021973,25.55394172668457
mps-uncap,0.5,0.06008148193359375,0.049114227294921875,0.044345855712890625
mps-uncap,0.6,0.06794929504394531,0.0476837158203125,0.04565715789794922
mps-uncap,0.7,4.730701446533203,0.048041343688964844,0.19502639770507812
mps-uncap,0.1,0.0635385513305664,0.060439109802246094,0.052928924560546875
mps-uncap,0.2,0.0629425048828125,0.057697296142578125,0.04673004150390625
mps-uncap,0.3,0.064849853515625,0.05328655242919922,0.045299530029296875
mps-uncap,0.4,0.06341934204101562,0.05269050598144531,0.04601478576660156
