mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,25.881576538085938,25.716376304626465,25.795316696166992
mps-uncap,0.9,26.210308074951172,26.17473602294922,26.08819007873535
mps-uncap,1.0,26.499176025390625,26.33183002471924,26.34439468383789
mps-uncap,0.5,24.387693405151367,20.690774917602543,24.5142936706543
mps-uncap,0.6,25.069522857666016,21.35319709777832,25.018978118896484
mps-uncap,0.7,25.476384162902832,22.99981117248535,25.45909881591797
mps-uncap,0.1,9.596633911132804,5.614042282104492,20.821952819824215
mps-uncap,0.2,16.60943031311035,11.693763732910158,23.181533813476566
mps-uncap,0.3,21.050500869750984,16.397237777709964,23.464775085449222
mps-uncap,0.4,23.575592041015625,18.721818923950195,23.93341064453125
