mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,129.27734851837158,105.9945321083069,160.90876579284665
mps-uncap,0.9,235.2612733840945,150.9534692764282,600.7326650619505
mps-uncap,1.0,1390.0026607513428,553.2675790786748,1485.4881167411804
mps-uncap,0.5,36.93817138671872,25.817584991455124,79.71896648406981
mps-uncap,0.6,52.751922607421896,43.74587059021005,94.34802055358871
mps-uncap,0.7,56.4197468757627,39.077839851379416,129.72925186157204
mps-uncap,0.1,5.803587436676022,6.086802482604975,17.998294830322266
mps-uncap,0.2,14.046878814697264,9.353532791137717,28.786907196044943
mps-uncap,0.3,13.58051776885989,11.958265304565428,30.207195281982333
mps-uncap,0.4,25.38866043090814,19.307732582092285,59.22728776931762
