mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,79.91783618927002,51.28388404846191,116.37716293334962
mps-uncap,0.9,128.89671325683594,92.28315353393558,255.9861660003662
mps-uncap,1.0,1229.4349670410159,439.9392127990723,1340.4764890670776
mps-uncap,0.5,26.740455627441406,23.0013370513916,54.412460327148466
mps-uncap,0.6,37.44530677795415,25.349807739257816,66.70842170715333
mps-uncap,0.7,42.548346519470215,31.315970420837406,73.2583522796631
mps-uncap,0.1,11.389279365539547,5.793142318725587,23.81753921508789
mps-uncap,0.2,19.72179412841797,13.498640060424817,34.5327377319336
mps-uncap,0.3,21.814584732055682,16.881752014160156,34.88512039184571
mps-uncap,0.4,24.042463302612305,19.412517547607422,42.18883514404298
