mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,0.011444091796875,0.011444091796875,0.01239776611328125
mps-uncap,0.9,0.011444091796875,0.010728836059570312,0.0133514404296875
mps-uncap,1.0,0.011444091796875,0.011682510375976562,0.013113021850585938
mps-uncap,0.5,0.012159347534179688,0.011920928955078125,0.01239776611328125
mps-uncap,0.6,0.011682510375976562,0.011444091796875,0.011682510375976562
mps-uncap,0.7,0.010728836059570312,0.010967254638671875,0.012159347534179688
mps-uncap,0.1,0.0133514404296875,0.023126602172851562,0.021457672119140625
mps-uncap,0.2,0.018835067749023438,0.011444091796875,0.014066696166992188
mps-uncap,0.3,0.01239776611328125,0.011444091796875,0.012159347534179688
mps-uncap,0.4,0.01239776611328125,0.013589859008789062,0.01239776611328125
