mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,28.11717987060547,33.66827964782715,28.130054473876953
mps-uncap,0.9,28.30195426940918,33.658504486083984,27.346372604370117
mps-uncap,1.0,31.97336196899414,29.068470001220703,29.163837432861328
mps-uncap,0.5,27.435302734375,28.647422790527344,25.806903839111328
mps-uncap,0.6,29.550790786743164,27.105331420898438,26.773929595947266
mps-uncap,0.7,28.55992317199707,27.14228630065918,26.48472785949707
mps-uncap,0.1,24.611234664916992,24.716854095458984,24.416208267211914
mps-uncap,0.2,25.874614715576172,26.282548904418945,24.709463119506836
mps-uncap,0.3,25.648832321166992,27.64105796813965,25.066852569580078
mps-uncap,0.4,27.07958221435547,27.682781219482422,25.90036392211914
