mode,load,0_mobilenet_v2-32,1_resnet34-2,2_vgg19-32
mps-uncap,0.8,3.4804344177246094,0.053882598876953125,22.06587791442871
mps-uncap,0.9,19.766569137573242,8.075237274169922,53.595781326293945
mps-uncap,1.0,440.66762924194336,150.79057216644287,891.0242319107056
mps-uncap,0.5,0.05459785461425781,0.05125999450683594,0.057697296142578125
mps-uncap,0.6,0.053882598876953125,0.05054473876953125,3.4046173095703125
mps-uncap,0.7,0.049591064453125,0.05078315734863281,7.144927978515625
mps-uncap,0.1,0.060677528381347656,0.05984306335449219,0.05888938903808594
mps-uncap,0.2,0.060558319091796875,0.0591278076171875,0.062465667724609375
mps-uncap,0.3,0.05841255187988281,0.05793571472167969,0.058650970458984375
mps-uncap,0.4,0.057220458984375,0.05364418029785156,0.058650970458984375
