mode,load,0_vgg19-4,1_squeezenet1_0-16,2_squeezenet1_1-2
mps-uncap,1.0,5.579471588134766,5.097150802612305,1.676797866821289
mig,1.0,7.9059600830078125,10.1776123046875,1.6467571258544922
