mode,load,0_densenet161-8,1_densenet161-8,2_densenet161-8,3_densenet161-8
mig,0.1,0.07271766662597656,0.06437301635742188,5.203151702880862,0.07803440093994142
mig,0.2,15.777111053466797,17.509937286376953,14.668178558349611,26.844596862792972
mig,0.3,24.7769832611084,22.15747833251953,25.23634433746339,43.6023473739624
mig,0.4,25.94056129455566,27.509570121765137,32.400035858154304,52.033376693725614
mig,0.5,41.87874794006348,37.579917907714844,43.69220733642578,79.20360565185547
mig,0.6,55.737113952636726,53.35402488708496,55.35488128662113,98.90813827514651
mig,0.7,83.33635330200195,70.00017166137694,80.24871349334717,147.28174209594732
mig,0.8,110.7353448867799,166.60494804382324,119.01545524597168,214.85161781311032
mig,0.9,219.73490715026855,238.0435943603516,308.6174726486206,400.8661270141603
mig,1.0,853.8236856460571,857.2423458099365,1554.9818754196167,2974.794864654541
