mode,load,0_densenet161-8,1_densenet161-8,2_densenet161-8,3_densenet161-8
mig,0.1,26.48297309875489,14.065647125244032,28.187904357910124,42.34999656677244
mig,0.2,36.34680509567262,34.43115949630737,28.61390113830567,89.1184282302858
mig,0.3,45.954208374023445,48.41567993164066,49.98097896575932,83.22229385375977
mig,0.4,53.85413646697994,59.90414619445799,79.76852416992188,148.20560455322268
mig,0.5,126.95390701293918,93.78971099853514,118.55611801147475,173.75631332397455
mig,0.6,124.40924644470209,121.85330390930196,105.44568061828575,250.65754890441883
mig,0.7,152.21405029296875,125.05966663360593,130.11755943298343,262.0562934875488
mig,0.8,188.8465142250061,397.10465431213373,181.2456250190735,339.87587928771967
mig,0.9,519.2793369293211,472.8259468078613,433.1681370735171,642.1798753738402
mig,1.0,1149.9889111518862,1137.4084711074831,1663.8902688026428,3324.6337413787837
