mode,load,0_densenet161-8,1_densenet161-8,2_densenet161-8,3_densenet161-8
mig,0.1,32.15646743774414,28.11121940612793,35.05134582519531,43.869733810424805
mig,0.2,49.62897300720215,41.87822341918945,52.947282791137695,130.76543807983398
mig,0.3,75.52218437194824,70.62983512878418,74.89204406738281,85.65926551818848
mig,0.4,73.34470748901367,88.23561668395996,125.66041946411133,197.03412055969238
mig,0.5,191.6217803955078,149.0635871887207,147.28426933288574,253.81851196289062
mig,0.6,169.56210136413574,191.09678268432617,145.58148384094238,328.04250717163086
mig,0.7,189.46313858032227,182.57856369018555,171.7822551727295,315.45448303222656
mig,0.8,233.9470386505127,496.9983100891113,236.14001274108887,438.89474868774414
mig,0.9,570.7688331604004,563.1780624389648,601.128339767456,697.3698139190674
mig,1.0,1234.1816425323486,1221.90260887146,1730.276346206665,3475.739002227783
