mode,load,0_alexnet-4,1_squeezenet1_0-8,2_vgg13-2
mps-uncap,0.8,20.102262496948242,53.28845977783203,39.80278968811035
mps-uncap,0.9,101.34196281433105,264.5411491394043,66.0855770111084
mps-uncap,1.0,5367.033958435059,8349.651575088501,264.4979953765869
mps-uncap,0.5,9.39178466796875,18.774747848510742,15.955209732055664
mps-uncap,0.6,10.35308837890625,28.305530548095703,16.30878448486328
mps-uncap,0.7,21.527528762817383,52.63805389404297,25.3140926361084
mps-uncap,0.1,3.731966018676758,7.876873016357422,4.261970520019531
mps-uncap,0.2,4.364252090454102,13.948678970336914,7.410287857055664
mps-uncap,0.3,10.526657104492188,19.596576690673828,9.528398513793945
mps-uncap,0.4,8.764028549194336,20.925283432006836,14.087915420532227
