mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2
mig,0.1,17.367839813232422,17.52781867980957
mig,0.2,17.143726348876953,17.125606536865234
mig,0.3,17.0290470123291,17.116308212280273
mig,0.4,17.291784286499023,17.302274703979492
mig,0.5,17.16136932373047,17.179250717163086
mig,0.6,17.312049865722656,17.283201217651367
mig,0.7,17.17543601989746,17.39048957824707
mig,0.8,17.058134078979492,17.184972763061523
mig,0.9,17.301082611083984,17.479658126831055
mig,1.0,17.0440673828125,17.142057418823242
