mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2
mig,0.1,30.20162105560307,26.054096221923825
mig,0.2,33.90982151031484,43.05839300155639
mig,0.3,55.09877204895024,64.60475921630854
mig,0.4,114.00692701339719,94.72008705139152
mig,0.5,214.58425045013422,201.09474658966064
mig,0.6,1569.6266317367556,1969.764137268066
mig,0.7,11181.248331069946,10939.79698419571
mig,0.8,16559.774141311646,16292.08884239197
mig,0.9,21510.13761281967,21663.012976646423
mig,1.0,25214.513063430786,24995.075352191925
