mode,load,0_efficientnet_b6-2,1_efficientnet_b6-2
mig,0.1,61.32817268371582,55.4964542388916
mig,0.2,73.01092147827148,92.8184986114502
mig,0.3,101.09877586364746,117.35248565673828
mig,0.4,162.68563270568848,160.54487228393555
mig,0.5,298.45333099365234,268.94569396972656
mig,0.6,1655.3709506988525,2057.4424266815186
mig,0.7,11265.084743499756,11096.285343170166
mig,0.8,16732.901334762573,16506.462574005127
mig,0.9,21801.17630958557,21958.430528640747
mig,1.0,25531.298398971558,25258.429288864136
