mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,0.008821487426757812,0.010251998901367188,0.009775161743164062
mps-uncap,0.9,0.009298324584960938,0.0095367431640625,0.011682510375976562
mps-uncap,1.0,0.011444091796875,0.014066696166992188,0.012159347534179688
mps-uncap,0.5,0.0095367431640625,0.010967254638671875,0.009298324584960938
mps-uncap,0.6,0.009775161743164062,0.009298324584960938,0.009059906005859375
mps-uncap,0.7,0.00858306884765625,0.01049041748046875,0.008821487426757812
mps-uncap,0.1,0.012159347534179688,0.012159347534179688,0.011444091796875
mps-uncap,0.2,0.012159347534179688,0.013589859008789062,0.011682510375976562
mps-uncap,0.3,0.010967254638671875,0.013589859008789062,0.011205673217773438
mps-uncap,0.4,0.010967254638671875,0.011444091796875,0.010967254638671875
