mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,2.5429725646972656,9.105682373046875,7.760286331176758
mps-uncap,0.9,3.2587051391601562,10.095596313476562,8.085012435913086
mps-uncap,1.0,3.3271312713623047,10.312914848327637,8.09335708618164
mps-uncap,0.5,1.4355182647705078,4.624128341674805,6.603479385375977
mps-uncap,0.6,1.6957521438598633,6.23011589050293,6.985068321228027
mps-uncap,0.7,2.036929130554199,7.515907287597656,7.259964942932129
mps-uncap,0.1,1.5099048614501953,4.804849624633789,7.432699203491211
mps-uncap,0.2,1.4600753784179688,4.591464996337891,7.074594497680664
mps-uncap,0.3,1.4002323150634766,4.584074020385742,6.557583808898926
mps-uncap,0.4,1.4145374298095703,4.630804061889648,6.634950637817383
