mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,9.5367431640625,15.604496002197266,15.1519775390625
mps-uncap,0.9,9.34910774230957,22.047042846679688,19.02604103088379
mps-uncap,1.0,12.357950210571289,17.28343963623047,20.27416229248047
mps-uncap,0.5,9.75942611694336,15.074491500854492,13.823509216308594
mps-uncap,0.6,9.854316711425781,14.714717864990234,12.797117233276367
mps-uncap,0.7,11.090993881225586,14.230489730834961,13.127803802490234
mps-uncap,0.1,6.879091262817383,15.61284065246582,15.176534652709961
mps-uncap,0.2,15.508651733398438,14.113664627075195,19.710540771484375
mps-uncap,0.3,7.889747619628906,13.539314270019531,12.331485748291016
mps-uncap,0.4,14.629125595092773,18.63384246826172,25.551557540893555
