mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,44.123477935790966,75.25370597839353,122.48061180114745
mps-uncap,0.9,130.39442062377933,336.62435531616234,1567.0315122604366
mps-uncap,1.0,1714.0825605392456,4826.795730590821,6855.26560306549
mps-uncap,0.5,5.8001732826233,16.195182800292898,21.707262992858908
mps-uncap,0.6,8.722150325775146,21.719284057617184,32.121069431304704
mps-uncap,0.7,19.770975112915014,30.779547691345208,47.12016582489017
mps-uncap,0.1,1.309065818786621,4.104232788085934,9.183404445648193
mps-uncap,0.2,2.548384666442852,6.351037025451643,9.75247621536257
mps-uncap,0.3,3.7930560111999476,7.5971317291259775,12.45850563049317
mps-uncap,0.4,4.97770309448242,10.688166618347168,17.265410423278805
