mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,0.7357597351074219,2.4352073669433594,5.829811096191406
mps-uncap,0.9,0.7898807525634766,2.803802490234375,6.318569183349609
mps-uncap,1.0,0.7996559143066406,6.621837615966797,6.651878356933594
mps-uncap,0.5,0.7545948028564453,2.574920654296875,5.750179290771484
mps-uncap,0.6,0.7312297821044922,2.457141876220703,5.824804306030273
mps-uncap,0.7,0.7402896881103516,2.4297237396240234,5.833148956298828
mps-uncap,0.1,1.0287761688232422,3.698110580444336,5.913972854614258
mps-uncap,0.2,0.9834766387939453,3.3926963806152344,5.766868591308594
mps-uncap,0.3,0.8172988891601562,2.567768096923828,5.779743194580078
mps-uncap,0.4,0.7550716400146484,2.5606155395507812,5.707502365112305
