mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,64.80693817138672,119.77005004882812,182.11627006530762
mps-uncap,0.9,154.24680709838867,375.2124309539795,1655.6024551391602
mps-uncap,1.0,1753.2446384429932,4953.533887863159,6917.976379394531
mps-uncap,0.5,11.697530746459961,34.60121154785156,34.67392921447754
mps-uncap,0.6,22.911787033081055,38.2077693939209,67.83461570739746
mps-uncap,0.7,35.82024574279785,54.30030822753906,74.56612586975098
mps-uncap,0.1,5.85174560546875,9.055376052856445,12.80665397644043
mps-uncap,0.2,13.488531112670898,11.176824569702148,16.025543212890625
mps-uncap,0.3,8.453845977783203,19.063472747802734,26.155710220336914
mps-uncap,0.4,12.34889030456543,20.842790603637695,38.575172424316406
