mode,load,0_alexnet-4,1_resnet18-16,2_vgg11-16
mps-uncap,0.8,71.2590217590332,131.07776641845703,189.66341018676758
mps-uncap,0.9,158.28609466552734,385.2198123931885,1663.416862487793
mps-uncap,1.0,1756.1118602752686,4965.128660202026,6926.275968551636
mps-uncap,0.5,18.28789710998535,41.26143455505371,41.14723205566406
mps-uncap,0.6,25.98404884338379,47.66130447387695,74.66292381286621
mps-uncap,0.7,40.02833366394043,65.39750099182129,81.787109375
mps-uncap,0.1,8.558511734008789,15.655279159545898,21.991729736328125
mps-uncap,0.2,15.5487060546875,24.01256561279297,22.403478622436523
mps-uncap,0.3,10.22481918334961,23.443937301635742,32.78541564941406
mps-uncap,0.4,14.65606689453125,25.0399112701416,44.771432876586914
