mode,load,0_mobilenet_v2-32,1_resnet50-16,2_squeezenet1_1-2
mps-uncap,0.8,10.587453842163086,12.795448303222656,3.0548572540283203
mps-uncap,0.9,11.393070220947266,12.36879825592041,4.540920257568359
mps-uncap,1.0,11.075735092163086,13.216614723205566,3.5817623138427734
mps-uncap,0.5,8.630752563476562,9.406566619873047,3.229379653930664
mps-uncap,0.6,9.137630462646484,11.664032936096191,2.8846263885498047
mps-uncap,0.7,9.990453720092773,12.362241744995117,2.8159618377685547
mps-uncap,0.1,9.80830192565918,10.966062545776367,3.9560794830322266
mps-uncap,0.2,9.349584579467773,10.892152786254883,3.861546516418457
mps-uncap,0.3,9.321928024291992,10.59412956237793,3.767848014831543
mps-uncap,0.4,8.629560470581055,9.322643280029297,3.719806671142578
