mode,load,0_mobilenet_v2-32,1_resnet50-16,2_squeezenet1_1-2
mps-uncap,0.8,78.04608345031738,74.86271858215332,7.791876792907715
mps-uncap,0.9,461.3234043121338,197.48830795288086,116.45317077636719
mps-uncap,1.0,5194.357347488403,6365.31400680542,31.09908103942871
mps-uncap,0.5,11.97924613952636,13.087558746337892,3.6081552505493164
mps-uncap,0.6,21.084117889404315,20.248699188232422,3.9479732513427734
mps-uncap,0.7,33.80393981933593,38.64469528198244,5.096721649169923
mps-uncap,0.1,0.0638961791992188,0.04825592041015624,0.04792213439941406
mps-uncap,0.2,5.944967269897461,5.482673645019531,2.02178955078125
mps-uncap,0.3,7.6503276824951145,8.260488510131838,2.6860475540161137
mps-uncap,0.4,9.546661376953129,10.002708435058594,3.265380859375
