mode,load,0_mobilenet_v2-32,1_resnet50-16,2_squeezenet1_1-2
mps-uncap,0.8,29.61421012878418,31.122684478759766,5.121707916259766
mps-uncap,0.9,202.42071151733398,66.33996963500977,25.01392364501953
mps-uncap,1.0,2549.3381023406982,3655.471920967102,12.774229049682617
mps-uncap,0.5,10.455489158630371,12.272834777832031,3.758668899536133
mps-uncap,0.6,13.012886047363281,14.059305191040039,3.690004348754883
mps-uncap,0.7,16.95537567138672,18.079757690429688,4.023551940917969
mps-uncap,0.1,9.95016098022461,11.10386848449707,4.007935523986816
mps-uncap,0.2,9.562015533447266,10.994672775268555,3.917098045349121
mps-uncap,0.3,9.667634963989258,10.994672775268555,3.8732290267944336
mps-uncap,0.4,9.851455688476562,11.381387710571289,3.8809776306152344
