mode,load,0_mobilenet_v2-32,1_resnet50-16,2_squeezenet1_1-2
mps-uncap,0.8,161.2951159477233,142.816472053528,21.503317356109623
mps-uncap,0.9,636.4725685119657,271.83035612106346,263.63086700439453
mps-uncap,1.0,5600.438098907471,7309.223511219024,60.374355316162095
mps-uncap,0.5,42.08512783050545,43.79132270812988,13.007812499999996
mps-uncap,0.6,66.54541254043578,66.50450944900528,12.925424575805662
mps-uncap,0.7,75.69839477539064,95.73128700256345,14.919559955596903
mps-uncap,0.1,19.580454826354977,23.350338935852033,7.49436616897583
mps-uncap,0.2,22.539424896240227,26.520371437072754,9.124255180358887
mps-uncap,0.3,25.795946121215817,28.40017318725585,10.480940341949456
mps-uncap,0.4,29.488496780395543,32.64814376831055,12.306690216064453
