mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,176.0239601135254,443.94898414611816,522.1633911132812
mps-uncap,0.9,257.4572563171387,2584.948778152466,1303.7471771240234
mps-uncap,1.0,301.3901710510254,7436.559438705444,6131.185531616211
mps-uncap,0.5,77.43477821350098,99.56669807434082,128.25393676757812
mps-uncap,0.6,111.85097694396973,111.70768737792969,140.83361625671387
mps-uncap,0.7,230.7453155517578,232.5432300567627,237.75649070739746
mps-uncap,0.1,39.25895690917969,43.91622543334961,63.3854866027832
mps-uncap,0.2,52.274465560913086,46.00119590759277,63.65609169006348
mps-uncap,0.3,63.49611282348633,54.39901351928711,72.59106636047363
mps-uncap,0.4,74.44000244140625,73.04263114929199,140.86198806762695
