mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,40.58575630187988,168.43509674072266,273.5849380493164
mps-uncap,0.9,68.50123405456543,2083.5298299789433,919.8780298233032
mps-uncap,1.0,106.62651062011719,6879.105806350708,4710.270094871522
mps-uncap,0.5,9.552574157714844,14.841890335083004,34.79924201965335
mps-uncap,0.6,16.56494140625002,26.554107666015625,49.054718017578146
mps-uncap,0.7,40.533494949340856,47.36342430114747,84.13105010986337
mps-uncap,0.1,0.049591064453125,0.04649162292480469,4.20379638671875
mps-uncap,0.2,0.06852149963378946,0.6258726119995157,12.318468093872065
mps-uncap,0.3,0.052094459533691406,2.937340736389162,18.088579177856445
mps-uncap,0.4,5.522632598876952,7.7575445175170845,21.696591377258304
