mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,141.26181602478027,417.04392433166504,495.5110549926758
mps-uncap,0.9,217.5581455230713,2557.950019836426,1277.038812637329
mps-uncap,1.0,256.8082809448242,7409.620046615601,6103.564977645874
mps-uncap,0.5,64.47219848632812,82.64350891113281,108.22272300720215
mps-uncap,0.6,92.6206111907959,93.74737739562988,120.37014961242676
mps-uncap,0.7,179.35585975646973,206.740140914917,211.58981323242188
mps-uncap,0.1,19.177675247192383,21.102428436279297,38.9561653137207
mps-uncap,0.2,33.492088317871094,25.988101959228516,43.738365173339844
mps-uncap,0.3,35.72344779968262,35.07566452026367,49.959659576416016
mps-uncap,0.4,33.315420150756836,51.09715461730957,115.12351036071777
