mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,62.207698822021484,31.066417694091797,30.504465103149414
mps-uncap,0.9,49.536943435668945,30.158519744873047,30.19428253173828
mps-uncap,1.0,48.529863357543945,30.825138092041016,29.0067195892334
mps-uncap,0.5,57.668447494506836,29.840946197509766,30.149221420288086
mps-uncap,0.6,59.6621036529541,30.49302101135254,30.038118362426758
mps-uncap,0.7,65.66143035888672,30.913352966308594,31.123876571655273
mps-uncap,0.1,30.384063720703125,35.01319885253906,36.994218826293945
mps-uncap,0.2,35.190582275390625,33.40554237365723,31.368732452392578
mps-uncap,0.3,46.1270809173584,31.77022933959961,32.6693058013916
mps-uncap,0.4,54.34274673461914,29.99091148376465,30.357837677001953
