mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,121.290397644043,365.32902717590315,472.23991870880104
mps-uncap,0.9,154.07402515411374,2470.791962146759,1195.807266235352
mps-uncap,1.0,235.000789165497,7310.606989860535,5939.0586042404175
mps-uncap,0.5,63.36942911148076,60.02039432525636,100.20517110824586
mps-uncap,0.6,87.7083778381345,83.36162567138672,112.36566066741943
mps-uncap,0.7,153.78336906433088,145.06864547729435,193.16997528076172
mps-uncap,0.1,33.71307849884034,37.11581230163574,54.29096221923829
mps-uncap,0.2,45.93222618103035,30.161604881286618,52.52289772033692
mps-uncap,0.3,41.83683395385742,35.235283374786356,58.61997604370117
mps-uncap,0.4,52.35103607177737,51.56282186508187,86.32826089858989
