mode,load,0_inception_v3-2,1_squeezenet1_0-32,2_vgg16-32
mps-uncap,0.8,36.79776191711426,60.08744239807129,115.67020416259766
mps-uncap,0.9,47.09935188293457,1201.8089294433594,540.6702756881714
mps-uncap,1.0,58.28678607940674,3905.3839445114136,2572.9286670684814
mps-uncap,0.5,16.991257667541504,13.224124908447266,26.461124420166016
mps-uncap,0.6,20.779848098754883,19.270658493041992,32.45997428894043
mps-uncap,0.7,35.800933837890625,23.299336433410645,44.21854019165039
mps-uncap,0.1,19.65951919555664,8.666753768920898,21.241188049316406
mps-uncap,0.2,19.296646118164062,8.555889129638672,21.24929428100586
mps-uncap,0.3,17.46821403503418,8.70048999786377,21.570205688476562
mps-uncap,0.4,16.23249053955078,8.900165557861328,24.194717407226562
