mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,8.795738220214844,8.10551643371582,8.124113082885742,11.64865493774414
mig,0.2,8.038997650146484,8.122682571411133,8.126497268676758,11.662483215332031
mig,0.3,8.527755737304688,8.109092712402344,8.212804794311523,11.695623397827148
mig,0.4,197.648286819458,195.68586349487305,160.72940826416016,121.84524536132812
mig,0.5,8.044958114624023,8.131265640258789,8.129119873046875,11.675596237182617
mig,0.6,8.038759231567383,8.11147689819336,8.116483688354492,11.67607307434082
mig,0.7,8.001089096069336,8.075475692749023,8.073806762695312,11.670827865600586
mig,0.8,8.000373840332031,8.072853088378906,8.067607879638672,11.66677474975586
mig,0.9,8.047342300415039,8.121252059936523,8.131742477416992,11.664628982543945
mig,1.0,7.96961784362793,8.045196533203125,8.074283599853516,11.658906936645508
