mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,0.04506111145019531,0.04601478576660156,0.047206878662109375,0.04792213439941406
mig,0.2,0.04482269287109375,0.04363059997558594,0.04482269287109375,0.05125999450683594
mig,0.3,0.04649162292480469,0.04649162292480469,0.046253204345703125,0.05030632019042969
mig,0.4,0.044345855712890625,0.04482269287109375,0.04601478576660156,0.05030632019042969
mig,0.5,0.04744529724121094,0.11050701141357422,0.0457763671875,0.05555152893066406
mig,0.6,1.607656478881836,1.491546630859375,1.440882682800293,2.978801727294922
mig,0.7,3.7407875061035156,4.343271255493164,4.292964935302734,7.91621208190918
mig,0.8,6.816387176513672,7.025480270385742,7.31503963470459,11.1236572265625
mig,0.9,14.70184326171875,14.87421989440918,17.00615882873535,29.327869415283203
mig,1.0,188.5528564453125,71.90513610839844,154.0735960006714,123.20113182067871
