mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,6.784355640411377,6.879067420959473,6.767892837524414,11.49150848388672
mig,0.2,6.787114143371581,6.928243637084961,6.933951377868652,11.619668006896973
mig,0.3,7.029566764831543,6.9808220863342285,7.107477188110352,11.639070510864258
mig,0.4,7.0086669921875,6.995544433593751,7.033219337463379,11.612377166748047
mig,0.5,6.920747756958008,6.9452261924743635,7.01202392578125,11.617059707641602
mig,0.6,7.0483922958374,7.124793529510498,7.137429714202881,11.618080139160156
mig,0.7,7.179417610168456,7.230675220489498,7.233426570892333,11.615829467773438
mig,0.8,7.236013412475586,7.323026657104492,7.359669208526611,11.616945266723633
mig,0.9,7.259039878845216,7.353582382202149,7.342977523803709,11.608150005340576
mig,1.0,7.363119125366213,7.412185668945309,7.46579647064209,11.609554290771484
