mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,5.674369335174559,5.679965019226074,5.420265197753907,8.306598663330078
mig,0.2,8.579463958740222,7.845363616943376,8.24724435806274,13.772761821746805
mig,0.3,11.070311069488532,12.501304149627709,12.949714660644497,20.7310152053833
mig,0.4,14.187870025634766,16.313543319702163,15.186643600463873,27.700099945068363
mig,0.5,19.133892059326154,18.33529472351073,17.96525955200199,38.606767654418945
mig,0.6,29.720664024352974,25.465891361236555,21.792471408843987,42.485280036926326
mig,0.7,32.67426490783689,34.26911830902097,36.60363912582395,71.92625999450684
mig,0.8,62.161502838134886,55.8168888092041,62.687132358550876,87.03509807586653
mig,0.9,78.50248813629152,104.71323013305665,121.65050506591787,190.71286916732788
mig,1.0,389.13025856018066,304.18206214904774,594.7284173965454,524.1106986999512
