mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,0.19149780273437522,0.07295608520507812,0.06766319274902345,0.06680488586425781
mig,0.2,3.82080078125,3.3937931060791016,3.7701368331909184,6.494569778442383
mig,0.3,5.292749404907227,5.174612998962404,4.946613311767583,9.493494033813477
mig,0.4,6.002235412597656,6.190252304077148,6.204485893249511,12.337160110473633
mig,0.5,8.352804183959963,9.213662147521969,7.9391479492187615,16.468620300292972
mig,0.6,12.763142585754395,11.201453208923336,10.5273962020874,20.646357536315918
mig,0.7,15.900158882141115,17.090320587158203,17.7443265914917,32.94205665588378
mig,0.8,26.719903945922855,26.65996551513672,29.2494297027588,43.33720207214355
mig,0.9,48.89802932739258,57.04126358032229,64.84565734863283,102.10309028625488
mig,1.0,316.34578704833984,192.13337898254395,444.23995018005377,313.43603134155273
