mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,5.892634391784668,5.955815315246582,5.974054336547852,10.931015014648438
mig,0.2,5.8650970458984375,5.939006805419922,5.955338478088379,10.921955108642578
mig,0.3,5.874872207641602,5.94329833984375,5.96308708190918,10.922670364379883
mig,0.4,5.864381790161133,5.933046340942383,5.9528350830078125,10.907649993896484
mig,0.5,5.837917327880859,5.914211273193359,5.929708480834961,10.899782180786133
mig,0.6,5.832910537719727,5.908012390136719,5.920886993408203,10.892748832702637
mig,0.7,5.840778350830078,5.913734436035156,5.918264389038086,10.892391204833984
mig,0.8,5.834817886352539,5.90968132019043,5.923748016357422,10.899543762207031
mig,0.9,5.840778350830078,5.921602249145508,5.927324295043945,10.923385620117188
mig,1.0,5.84721565246582,5.920886993408203,5.939006805419922,10.994911193847656
