mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,9.840011596679688,10.103225708007812,11.626720428466797,13.741731643676758
mig,0.2,13.651609420776367,14.136314392089844,13.303756713867188,22.971630096435547
mig,0.3,19.88053321838379,20.13540267944336,29.17194366455078,41.666507720947266
mig,0.4,183.38918685913086,195.32299041748047,100.4629135131836,161.3943576812744
mig,0.5,27.902841567993164,25.872230529785156,34.429073333740234,73.59910011291504
mig,0.6,49.3013858795166,64.33486938476562,48.19917678833008,85.8299732208252
mig,0.7,61.09166145324707,52.82402038574219,56.01692199707031,98.04034233093262
mig,0.8,111.79232597351074,97.82934188842773,84.49053764343262,112.56074905395508
mig,0.9,108.15739631652832,126.18231773376465,189.5592212677002,222.7644920349121
mig,1.0,443.9864158630371,349.0006923675537,627.516508102417,568.7384605407715
