mode,load,0_mobilenet_v3_small-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_mobilenet_v3_small-32
mig,0.1,15.662431716918945,16.325712203979492,17.544984817504883,24.610042572021484
mig,0.2,19.48857307434082,20.052671432495117,19.53577995300293,33.837318420410156
mig,0.3,25.700092315673828,26.046037673950195,35.065650939941406,52.54340171813965
mig,0.4,197.6926326751709,202.5766372680664,160.7828140258789,173.0043888092041
mig,0.5,34.25335884094238,32.26304054260254,40.32540321350098,84.46907997131348
mig,0.6,56.34117126464844,70.90449333190918,54.121971130371094,96.68588638305664
mig,0.7,66.90192222595215,59.84139442443848,62.334299087524414,109.12346839904785
mig,0.8,117.67458915710449,103.71804237365723,90.38972854614258,123.43525886535645
mig,0.9,114.64500427246094,132.16590881347656,195.45412063598633,233.6442470550537
mig,1.0,450.2837657928467,354.9058437347412,633.4209442138672,579.636812210083
