mode,load,0_densenet201-16,1_densenet201-16,2_densenet201-16,3_densenet201-16
mig,0.1,37.441722312310795,32.641724500592254,40.125940422560404,22.021794811235416
mig,0.2,73.88871023873507,68.5089714429536,69.51531355304093,40.700367829616816
mig,0.3,117.47945741912991,115.52076492226773,123.93605085290544,55.16299833356204
mig,0.4,156.4801188723724,154.5239171698928,147.8327870004131,78.31159996973918
mig,0.5,190.5905099215799,195.34032444031786,189.8737817829849,102.56436354496054
mig,0.6,232.71380768866283,228.85338035490588,224.11537035392163,114.21939950853756
mig,0.7,278.0633338561154,267.69205767390923,267.3174676553639,142.4942933786137
mig,0.8,297.10782064148424,296.2167454814983,311.53728295938333,169.64257041409894
mig,0.9,357.4709470162746,343.5688711341211,329.2345670892227,187.19343858829424
mig,1.0,368.2734794817833,381.6362292220002,373.0762984031895,195.95210988456418
