mode,load,0_densenet201-16,1_densenet201-16,2_densenet201-16,3_densenet201-16
mig,0.1,0.07491111755371094,0.07855892181396484,0.9287118911743084,0.0795125961303711
mig,0.2,22.457122802734425,21.117258071899414,20.808219909667965,55.04996776580813
mig,0.3,33.16445350646974,33.59384536743165,39.65787887573242,49.376535415649414
mig,0.4,49.33085441589358,46.78606986999512,40.121197700500495,69.06170845031738
mig,0.5,60.67376136779788,61.48352622985841,50.81677436828613,93.63043308258057
mig,0.6,94.57018375396727,101.59511566162112,69.07072067260744,135.42680740356448
mig,0.7,116.77141189575195,127.14719772338873,115.44721126556398,262.8662586212159
mig,0.8,250.167989730835,162.52284049987796,169.4664001464844,1146.9135284423828
mig,0.9,1117.447853088379,319.48955059051514,365.8955812454224,612.1283292770386
mig,1.0,807.7313899993896,2271.8709945678715,1689.822530746461,1618.3066129684446
