mode,load,0_densenet201-16,1_densenet201-16,2_densenet201-16,3_densenet201-16
mig,0.1,41.27788543701172,41.57233238220215,41.52679443359375,78.73702049255371
mig,0.2,41.19539260864258,41.473388671875,41.49913787841797,78.71007919311523
mig,0.3,41.15462303161621,41.468143463134766,41.49746894836426,78.6900520324707
mig,0.4,41.16106033325195,41.49127006530762,41.471004486083984,78.71770858764648
mig,0.5,41.16487503051758,41.467905044555664,41.41068458557129,78.70244979858398
mig,0.6,41.15128517150879,41.4271354675293,41.47529602050781,78.74035835266113
mig,0.7,41.17107391357422,41.457414627075195,41.455745697021484,78.67932319641113
mig,0.8,41.14532470703125,41.44930839538574,41.431427001953125,78.69720458984375
mig,0.9,41.14484786987305,41.429758071899414,41.43714904785156,78.70984077453613
mig,1.0,41.16058349609375,41.42332077026367,41.443586349487305,78.73368263244629
