mode,load,0_efficientnet_b6-8,1_efficientnet_b6-8,2_efficientnet_b6-8,3_efficientnet_b6-8
mig,0.1,36.60330772399902,37.613058090209954,38.93406629562378,71.89425468444824
mig,0.2,36.683340072631836,38.2655143737793,36.61945343017578,72.79037475585936
mig,0.3,37.58570432662964,36.95357322692871,37.28969573974609,71.76171302795407
mig,0.4,36.66850328445434,37.320518493652344,36.94287538528442,71.41838073730469
mig,0.5,37.06122398376465,37.05039024353027,37.50526666641235,71.99809074401855
mig,0.6,37.02124834060669,37.22283840179444,37.20356225967408,71.9200325012207
mig,0.7,37.37192153930664,37.12271451950073,37.421989440917955,72.73740768432617
mig,0.8,37.80243396759033,37.48185873031616,37.576293945312486,72.61321544647215
mig,0.9,37.58347511291504,37.66288757324219,37.45556831359863,72.84374237060547
mig,1.0,37.56459712982178,37.803194522857666,37.773942947387695,73.12727689743042
