mode,load,0_efficientnet_b6-8,1_efficientnet_b6-8,2_efficientnet_b6-8,3_efficientnet_b6-8
mig,0.1,61.714887619018555,64.31150436401367,33.01072120666504,69.99564170837402
mig,0.2,58.56633186340332,62.313079833984375,53.73549461364746,208.14108848571777
mig,0.3,85.4041576385498,61.96999549865723,90.38615226745605,121.68145179748535
mig,0.4,105.92508316040039,114.36295509338379,133.6686611175537,270.902156829834
mig,0.5,136.5189552307129,147.4168300628662,229.0661334991455,282.7775478363037
mig,0.6,214.48326110839844,425.5404472351074,196.0620880126953,357.87105560302734
mig,0.7,390.1984691619873,378.5977363586426,318.2356357574463,479.2964458465576
mig,0.8,663.8238430023193,442.8412914276123,539.2274856567383,476.35602951049805
mig,0.9,1091.627597808838,1244.7788715362549,1192.807674407959,2264.5583152770996
mig,1.0,7722.802639007568,5321.632146835327,4433.25662612915,4086.294651031494
