mode,load,0_efficientnet_b6-8,1_efficientnet_b6-8,2_efficientnet_b6-8,3_efficientnet_b6-8
mig,0.1,35.43519973754883,35.568952560424805,35.552978515625,69.976806640625
mig,0.2,35.44116020202637,35.542845726013184,35.531044006347656,70.02830505371094
mig,0.3,35.45653820037842,35.59291362762451,35.587310791015625,70.06525993347168
mig,0.4,35.47084331512451,35.60805320739746,35.58778762817383,70.0540542602539
mig,0.5,35.53009033203125,35.61568260192871,35.62307357788086,70.16873359680176
mig,0.6,35.54844856262207,35.70222854614258,35.64763069152832,70.15085220336914
mig,0.7,35.59160232543945,35.701632499694824,35.73298454284668,70.34111022949219
mig,0.8,35.75789928436279,35.89272499084473,35.83931922912598,70.556640625
mig,0.9,36.0872745513916,36.13877296447754,36.148786544799805,71.1221694946289
mig,1.0,36.2168550491333,36.319732666015625,36.33379936218262,71.39623165130615
