mode,load,0_alexnet-32,1_densenet201-8,2_efficientnet_b5-32
mps-uncap,0.8,2.108335494995117,0.06103515625,18.38505268096924
mps-uncap,0.9,5.8013200759887695,42.80388355255127,67.44885444641113
mps-uncap,1.0,123.93403053283691,147.86159992218018,145.4479694366455
mps-uncap,0.5,0.041484832763671875,0.057697296142578125,0.05817413330078125
mps-uncap,0.6,0.04315376281738281,0.05626678466796875,0.05888938903808594
mps-uncap,0.7,0.43714046478271484,0.05888938903808594,0.09059906005859375
mps-uncap,0.1,0.04673004150390625,0.0591278076171875,0.06186962127685547
mps-uncap,0.2,0.0457763671875,0.061511993408203125,0.05900859832763672
mps-uncap,0.3,0.04363059997558594,0.057220458984375,0.0591278076171875
mps-uncap,0.4,0.042319297790527344,0.05745887756347656,0.05793571472167969
