mode,load,0_alexnet-32,1_densenet201-8,2_efficientnet_b5-32
mps-uncap,0.8,13.462066650390625,69.70429420471191,83.11371803283691
mps-uncap,0.9,26.22089385986328,268.02515983581543,227.67210006713884
mps-uncap,1.0,296.7120170593262,360.77656745910645,388.06600570678717
mps-uncap,0.5,3.0918121337890634,19.327306747436523,36.218881607055664
mps-uncap,0.6,4.7697067260742205,32.34076499938965,57.55901336669922
mps-uncap,0.7,7.013487815856933,30.07364273071289,53.90672683715824
mps-uncap,0.1,0.06604194641113281,0.06890296936035156,0.07154941558837889
mps-uncap,0.2,0.35429000854492254,0.07534027099609375,5.209565162658703
mps-uncap,0.3,1.4071464538574219,2.617359161376953,16.697931289672884
mps-uncap,0.4,2.017664909362793,8.012056350708008,19.933915138244625
