mode,load,0_alexnet-32,1_densenet201-8,2_efficientnet_b5-32
mps-uncap,0.8,2.187013626098633,11.916160583496094,28.740406036376953
mps-uncap,0.9,2.187967300415039,12.341976165771484,28.372764587402344
mps-uncap,1.0,2.1970272064208984,15.869855880737305,33.329010009765625
mps-uncap,0.5,2.18963623046875,11.993646621704102,27.42314338684082
mps-uncap,0.6,2.1889209747314453,12.253522872924805,27.462482452392578
mps-uncap,0.7,2.1860599517822266,11.893987655639648,27.576923370361328
mps-uncap,0.1,2.187967300415039,12.434244155883789,27.439117431640625
mps-uncap,0.2,2.187967300415039,12.666702270507812,27.400970458984375
mps-uncap,0.3,2.187967300415039,12.134313583374023,27.45509147644043
mps-uncap,0.4,2.1867752075195312,12.100696563720703,27.438640594482422
