mode,load,0_alexnet-32,1_densenet201-8,2_efficientnet_b5-32
mps-uncap,0.8,3.2722949981689453,36.86809539794922,38.93256187438965
mps-uncap,0.9,3.401517868041992,50.60124397277832,42.420148849487305
mps-uncap,1.0,3.791928291320801,53.494930267333984,44.90804672241211
mps-uncap,0.5,2.264261245727539,21.170735359191895,33.04600715637207
mps-uncap,0.6,2.4902820587158203,21.25239372253418,34.46006774902344
mps-uncap,0.7,2.909421920776367,21.429777145385742,36.24677658081055
mps-uncap,0.1,2.258777618408203,26.618480682373047,28.50210666656494
mps-uncap,0.2,2.2470951080322266,24.297237396240234,29.052138328552246
mps-uncap,0.3,2.2406578063964844,21.637439727783203,30.196189880371094
mps-uncap,0.4,2.2449493408203125,21.416425704956055,31.173348426818848
