mode,load,0_alexnet-32,1_densenet201-8,2_efficientnet_b5-32
mps-uncap,0.8,65.5813217163086,292.18292236328125,287.57214546203613
mps-uncap,0.9,78.40466499328613,629.9283504486084,455.0738334655762
mps-uncap,1.0,445.7356929779053,675.5068302154541,728.7261486053467
mps-uncap,0.5,23.599624633789062,136.55376434326172,147.8109359741211
mps-uncap,0.6,29.181957244873047,166.32485389709473,189.666748046875
mps-uncap,0.7,36.79513931274414,190.08708000183105,172.865629196167
mps-uncap,0.1,7.329702377319336,44.846534729003906,54.022789001464844
mps-uncap,0.2,11.491537094116211,52.36363410949707,85.76488494873047
mps-uncap,0.3,14.476299285888672,76.04146003723145,109.70830917358398
mps-uncap,0.4,18.64027976989746,62.71982192993164,103.33800315856934
