mode,load,0_densenet169-32,1_densenet169-32,2_vgg13-4
mps-uncap,0.8,901.7093181610107,409.0080261230469,110.59308052062988
mps-uncap,0.9,776.0934829711914,1215.1615619659424,420.4390048980713
mps-uncap,1.0,2769.512414932251,7164.97015953064,5744.664669036865
mps-uncap,0.5,146.45028114318848,143.77641677856445,26.077985763549805
mps-uncap,0.6,153.9604663848877,168.01738739013672,35.919189453125
mps-uncap,0.7,304.34131622314453,246.46973609924316,63.12918663024902
mps-uncap,0.1,24.852514266967773,31.04257583618164,7.358312606811523
mps-uncap,0.2,44.965267181396484,39.36266899108887,17.90452003479004
mps-uncap,0.3,49.13783073425293,47.74785041809082,12.146234512329102
mps-uncap,0.4,83.90474319458008,70.49131393432617,23.560285568237305
