mode,load,0_densenet169-32,1_densenet169-32,2_vgg13-4
mps-uncap,0.8,66.11497402191164,61.69619798660278,12.838518619537354
mps-uncap,0.9,61.22811317443848,66.8741464614868,12.759463787078856
mps-uncap,1.0,60.40799617767334,66.20093584060669,12.88750886917114
mps-uncap,0.5,60.43905019760132,56.26089096069335,10.767126083374148
mps-uncap,0.6,62.076649665832534,58.16258192062378,10.985431671142573
mps-uncap,0.7,64.28473472595216,59.854722023010254,11.610953807830809
mps-uncap,0.1,42.815823554992676,44.964942932128906,8.680458068847656
mps-uncap,0.2,48.05370807647705,49.47030067443847,8.26891422271728
mps-uncap,0.3,49.1905689239502,46.7296576499939,9.353864192962654
mps-uncap,0.4,53.04079055786133,54.70210075378418,9.628028869628906
