mode,load,0_densenet169-32,1_densenet169-32,2_vgg13-4
mps-uncap,0.8,432.97202587127776,263.69760036468506,41.30222797393799
mps-uncap,0.9,532.0010662078857,575.7119417190554,197.772216796875
mps-uncap,1.0,2230.8857440948486,6070.612788200378,5021.9690561294565
mps-uncap,0.5,76.70938968658447,80.82308769226074,11.102437973022461
mps-uncap,0.6,89.06416893005373,85.15746593475342,13.194680213928223
mps-uncap,0.7,131.81114196777344,111.26828193664551,20.542407035827637
mps-uncap,0.1,39.97306823730469,42.08765029907226,4.760599136352539
mps-uncap,0.2,43.29559803009033,42.35825538635254,5.565261840820312
mps-uncap,0.3,46.15068435668945,44.410181045532234,6.852698326110841
mps-uncap,0.4,53.45582962036133,54.65459823608399,8.440303802490236
