mode,load,0_mobilenet_v3_large-8,1_mobilenet_v3_small-16,2_resnet18-4
mps-uncap,0.8,2.4018287658691406,2.0864009857177734,0.9424686431884766
mps-uncap,0.9,3.3431053161621094,9.175300598144531,2.912759780883789
mps-uncap,1.0,50.77195167541504,37.77515888214111,10.917901992797852
mps-uncap,0.5,0.3510713577270508,0.4596710205078125,0.38492679595947266
mps-uncap,0.6,0.700831413269043,0.8798837661743164,0.34618377685546875
mps-uncap,0.7,1.2531280517578125,1.4770030975341797,0.3578662872314453
mps-uncap,0.1,0.04982948303222656,0.049591064453125,0.04553794860839844
mps-uncap,0.2,0.04744529724121094,0.049591064453125,0.04601478576660156
mps-uncap,0.3,0.04982948303222656,0.049591064453125,0.04696846008300781
mps-uncap,0.4,0.054836273193359375,0.31948089599609375,0.048160552978515625
